entryDate,no2_conc,o3_conc,pm25_conc,pm10_conc,temp,RH,dewpoint,SiteName
9/16/21 17:00,1.78,36.76,2.32,0.72,34.49,55.3,24.2,Hines_RecordCrossing
9/16/21 17:00,0.01,52.37,1.66,4.73,35.22,50.7,23.5,Inwood_UTSW
9/16/21 18:00,8.83,38.21,15,47.81,32.08,62,23.9,Hines_MedicalDistrictDrive
9/16/21 18:00,2.49,34.27,2.33,0.9,32.34,61.6,24,Hines_RecordCrossing
9/16/21 18:00,0,49.93,1.56,4.55,32.11,56.4,22.3,Inwood_UTSW
9/16/21 19:00,12.14,36.45,14.97,47.48,32.59,61.4,24.2,Hines_MedicalDistrictDrive
9/16/21 19:00,0.01,33.82,2.17,0.92,31.1,64.5,23.6,Hines_RecordCrossing
9/16/21 19:00,0,46.03,1.48,4.47,32.1,57.4,22.6,Inwood_UTSW
9/16/21 20:00,7.58,34.88,16.2,48.6,30.81,66.2,23.8,Hines_MedicalDistrictDrive
9/16/21 20:00,0,32.89,2.5,0.9,30.17,68.1,23.6,Hines_RecordCrossing
9/16/21 20:00,0,43.93,2.05,5.26,30.3,62.7,22.4,Inwood_UTSW
9/16/21 21:00,6.51,33.58,19.46,51.17,30.22,68.5,23.8,Hines_MedicalDistrictDrive
9/16/21 21:00,0,30.7,4.05,4.12,29.48,70.8,23.6,Hines_RecordCrossing
9/16/21 21:00,0,41.84,3.78,7.55,29.6,65.2,22.4,Inwood_UTSW
9/16/21 23:00,2.02,29.94,20.01,51.21,28.21,78.6,24.1,Hines_MedicalDistrictDrive
9/16/21 23:00,0,27.03,4.84,4.76,27.83,80.7,24.2,Hines_RecordCrossing
9/16/21 23:00,0.19,33.32,4.53,7.93,28.03,74.7,23.1,Inwood_UTSW
9/17/21 0:00,1.14,29,18.98,49.8,26.99,85.7,24.4,Hines_MedicalDistrictDrive
9/17/21 0:00,0,25.89,4.1,3.65,26.9,86.7,24.5,Hines_RecordCrossing
9/17/21 0:00,2.62,27.69,4.22,9.01,26.83,80.4,23.2,Inwood_UTSW
9/17/21 2:00,13.49,26.16,27.36,52.94,25.4,94,24.4,Hines_MedicalDistrictDrive
9/17/21 2:00,0,21.67,6.42,7.39,25.3,94.7,24.4,Hines_RecordCrossing
9/17/21 2:00,3.56,22.03,6.77,9.52,25.27,91,23.7,Inwood_UTSW
9/17/21 3:00,14.97,22.97,27.08,53.01,25.18,95.9,24.5,Hines_MedicalDistrictDrive
9/17/21 3:00,0,20.71,6.16,6.34,24.9,96.5,24.3,Hines_RecordCrossing
9/17/21 3:00,2.19,22.63,7.67,9.71,24.7,92.8,23.5,Inwood_UTSW
9/17/21 4:00,13.35,23.5,24.9,51.86,24.73,98,24.4,Hines_MedicalDistrictDrive
9/17/21 4:00,0,20.83,4.56,3.62,24.4,98.3,24.1,Hines_RecordCrossing
9/17/21 4:00,1.32,23.29,6.16,8.37,24.2,94.5,23.3,Inwood_UTSW
9/17/21 5:00,28.49,22.38,22.32,49.51,24.46,99.3,24.3,Hines_MedicalDistrictDrive
9/17/21 5:00,0,20.46,4.22,2.88,24,99.7,23.9,Hines_RecordCrossing
9/17/21 5:00,1.4,22.97,5.43,7.29,23.9,95.5,23.1,Inwood_UTSW
9/17/21 7:00,41.94,16.63,25.94,55.62,24.7,98.8,24.5,Hines_MedicalDistrictDrive
9/17/21 7:00,0.44,8.91,3.73,3.08,23.8,99.9,23.8,Hines_RecordCrossing
9/17/21 7:00,19.06,3.39,6.36,9.39,24,95.6,23.3,Inwood_UTSW
9/17/21 9:00,0,18.81,32.74,60.48,29.34,85.3,26.6,Hines_MedicalDistrictDrive
9/17/21 9:00,0.39,11.97,6.18,7.61,27.58,92.9,26.3,Hines_RecordCrossing
9/17/21 9:00,13.95,11.06,7.72,11.83,26.58,89,24.6,Inwood_UTSW
9/17/21 10:00,1.68,20.3,33.9,66.7,29.26,78.5,25.1,Hines_MedicalDistrictDrive
9/17/21 10:00,1.1,15.63,7.31,11.48,29.44,83.9,26.4,Hines_RecordCrossing
9/17/21 10:00,9.53,18.77,7.97,12.49,29.58,75.9,24.9,Inwood_UTSW
9/17/21 12:00,1.36,27.8,35.11,65,33.93,66.2,26.7,Hines_MedicalDistrictDrive
9/17/21 12:00,2.62,25.41,10.58,17.02,32.67,68.3,26.1,Hines_RecordCrossing
9/17/21 12:00,6.06,31.97,10.37,14.82,33.58,59.9,24.7,Inwood_UTSW
9/17/21 14:00,11.64,44.49,41.3,61.24,34.52,60.8,25.8,Hines_MedicalDistrictDrive
9/17/21 14:00,7.53,43.07,14.78,21.86,32.92,64.5,25.3,Hines_RecordCrossing
9/17/21 14:00,0.62,60.44,14.16,15.94,33.47,58.2,24.1,Inwood_UTSW
9/17/21 16:00,6.12,42.49,35.02,57.04,37.25,54.6,26.6,Hines_MedicalDistrictDrive
9/17/21 16:00,12.05,37.89,12.8,18.11,33.72,59.7,24.8,Hines_RecordCrossing
9/17/21 16:00,0.95,56.92,11.99,12.9,36.3,51.6,24.8,Inwood_UTSW
9/17/21 17:00,4.67,40.6,31.38,55.93,35.58,56.5,25.6,Hines_MedicalDistrictDrive
9/17/21 17:00,7.29,37.66,10.76,14.63,34.93,57.1,25.2,Hines_RecordCrossing
9/17/21 17:00,0.86,55.02,9.87,11.53,36.68,49.6,24.4,Inwood_UTSW
9/17/21 18:00,1.7,39.15,25.03,52.3,34.13,59.3,25.1,Hines_MedicalDistrictDrive
9/17/21 18:00,2.14,36.14,7.62,9.27,36.17,56.1,26,Hines_RecordCrossing
9/17/21 18:00,0.16,50.62,7.05,9.04,34.97,53,24,Inwood_UTSW
9/17/21 19:00,1.44,36.21,20.87,50.75,33.26,60.5,24.6,Hines_MedicalDistrictDrive
9/17/21 19:00,0.05,32.94,5.55,5.85,31.72,63,23.8,Hines_RecordCrossing
9/17/21 19:00,0,45.47,4.54,7.24,33.25,54.7,22.9,Inwood_UTSW
9/17/21 21:00,8.46,26.55,24.87,65.06,31.04,66.4,24,Hines_MedicalDistrictDrive
9/17/21 21:00,0,25.24,4.38,5.45,29.96,69,23.7,Hines_RecordCrossing
9/17/21 21:00,1.57,30.08,4.3,8.19,30.3,63.5,22.6,Inwood_UTSW
9/17/21 23:00,0,22.94,19.08,52.9,29.61,72.5,24.1,Hines_MedicalDistrictDrive
9/17/21 23:00,0,16.38,3.52,4.75,28.5,76.7,24,Hines_RecordCrossing
9/17/21 23:00,7.38,18.11,3.47,8,28.98,70.2,23,Inwood_UTSW
9/18/21 1:00,0,23.69,19.98,53.58,28.21,83.7,25.2,Hines_MedicalDistrictDrive
9/18/21 1:00,0,19.17,2.64,2.63,27.5,86.7,25.1,Hines_RecordCrossing
9/18/21 1:00,2.14,22.26,2.98,7.15,27.5,81.4,24,Inwood_UTSW
9/18/21 3:00,0,21.32,22.19,53.18,27.3,89.4,25.4,Hines_MedicalDistrictDrive
9/18/21 3:00,0,15.92,3.7,6.86,26.11,93.8,25,Hines_RecordCrossing
9/18/21 3:00,6.1,16.29,4.69,8.29,26.33,88.6,24.3,Inwood_UTSW
9/18/21 4:00,0,18.61,23,54.73,27,90.3,25.3,Hines_MedicalDistrictDrive
9/18/21 4:00,0,11.96,2.84,4.2,25.22,96.1,24.5,Hines_RecordCrossing
9/18/21 4:00,10.49,8.43,4.1,8.05,25.61,91.3,24.1,Inwood_UTSW
9/18/21 6:00,0,13.15,28.13,60.82,26.1,92.3,24.8,Hines_MedicalDistrictDrive
9/18/21 6:00,0,7.19,3.36,4.09,24.8,97.1,24.3,Hines_RecordCrossing
9/18/21 6:00,18.5,0,6.58,12.3,24.96,93.4,23.8,Inwood_UTSW
9/18/21 7:00,0,13.39,21.65,54.48,26.2,92,24.8,Hines_MedicalDistrictDrive
9/18/21 7:00,0,7.44,2.55,2.17,25.33,95.4,24.5,Hines_RecordCrossing
9/18/21 7:00,17.04,0,4.14,9.31,25.4,91.6,23.9,Inwood_UTSW
9/18/21 8:00,0,13.31,20.63,54.56,29.45,85.2,26.7,Hines_MedicalDistrictDrive
9/18/21 8:00,0.01,6.26,2.77,2.69,26.89,92.7,25.6,Hines_RecordCrossing
9/18/21 8:00,17.46,0.6,3.98,8.78,28.38,83,25.2,Inwood_UTSW
9/18/21 10:00,0.06,26.93,27.61,58.22,33.71,67.4,26.8,Hines_MedicalDistrictDrive
9/18/21 10:00,0.08,22.09,6.5,10.97,29.95,81.1,26.4,Hines_RecordCrossing
9/18/21 10:00,5.57,26.22,6.88,11.64,31.07,69.5,24.8,Inwood_UTSW
9/18/21 11:00,5.15,31.86,30.53,62.35,34.08,64.9,26.5,Hines_MedicalDistrictDrive
9/18/21 11:00,2.19,30.24,9.05,16.7,31.47,73.9,26.3,Hines_RecordCrossing
9/18/21 11:00,2.17,39.28,8.75,13.93,33.83,61.8,25.5,Inwood_UTSW
9/18/21 12:00,10,37.64,30,62.47,34.29,62,26,Hines_MedicalDistrictDrive
9/18/21 12:00,2.86,37.19,8.5,13.56,32.68,64.8,25.2,Hines_RecordCrossing
9/18/21 12:00,1.1,48.89,7.94,12.04,34.88,54.7,24.4,Inwood_UTSW
9/18/21 14:00,6.91,40.02,23.21,52.81,34.94,55.8,24.8,Hines_MedicalDistrictDrive
9/18/21 14:00,7.72,36.73,6.52,7.76,33.83,58.6,24.6,Hines_RecordCrossing
9/18/21 14:00,0.32,53.15,5.55,8.45,35.8,50.8,24,Inwood_UTSW
9/18/21 15:00,6.77,39.4,19.37,49.72,36.67,52.3,25.3,Hines_MedicalDistrictDrive
9/18/21 15:00,3.5,36.66,4.5,4.68,35.55,55.2,25.2,Hines_RecordCrossing
9/18/21 15:00,1.02,50.04,3.82,6.97,37.05,47.2,23.9,Inwood_UTSW
9/18/21 16:00,8.07,38.48,17.67,49.89,34.4,57.5,24.8,Hines_MedicalDistrictDrive
9/18/21 16:00,2.25,35.06,3.2,2.32,35.75,56,25.6,Hines_RecordCrossing
9/18/21 16:00,0.55,47.99,2.58,5.75,36.35,50.2,24.3,Inwood_UTSW
9/18/21 17:00,3.46,36.12,17.16,49.05,35.75,54.3,25.1,Hines_MedicalDistrictDrive
9/18/21 17:00,0.22,33.62,3.12,1.85,34.95,54.3,24.4,Hines_RecordCrossing
9/18/21 17:00,0.22,45.56,2.61,5.64,37.78,46.9,24.5,Inwood_UTSW
9/18/21 19:00,20.49,35.04,18,50.07,33.72,57.4,24.1,Hines_MedicalDistrictDrive
9/18/21 19:00,0,32.8,3.48,3.26,32.95,58.3,23.7,Hines_RecordCrossing
9/18/21 19:00,0.23,44.02,2.61,6.08,34.41,50,22.5,Inwood_UTSW
9/18/21 20:00,17.54,32.55,18.3,51.08,32.53,60.5,23.9,Hines_MedicalDistrictDrive
9/18/21 20:00,0,29.99,3.95,4.85,31.67,61.6,23.4,Hines_RecordCrossing
9/18/21 20:00,0.09,40.45,2.52,6.32,31.87,56.7,22.2,Inwood_UTSW
9/18/21 21:00,11.61,27.73,20.08,52.59,31.9,63.6,24.1,Hines_MedicalDistrictDrive
9/18/21 21:00,0,24.17,3.9,5.1,30.99,64.6,23.5,Hines_RecordCrossing
9/18/21 21:00,1.09,31.91,2.77,6.69,31.12,60.2,22.5,Inwood_UTSW
9/18/21 22:00,6.67,27.92,18.5,51.01,30.36,74.5,25.3,Hines_MedicalDistrictDrive
9/18/21 22:00,0,23.53,4.08,4.89,29.99,75.5,25.2,Hines_RecordCrossing
9/18/21 22:00,0.96,31.15,3.09,6.68,29.99,70.4,24,Inwood_UTSW
9/18/21 23:00,3.6,29.58,21.61,52.01,29.6,79.8,25.7,Hines_MedicalDistrictDrive
9/18/21 23:00,0,26.87,5.08,5.36,29.21,82.2,25.9,Hines_RecordCrossing
9/18/21 23:00,0.2,33.08,5.17,8.33,29.11,76.7,24.6,Inwood_UTSW
9/19/21 1:00,0,27.3,26.48,53.7,28.4,88.3,26.3,Hines_MedicalDistrictDrive
9/19/21 1:00,0,23.3,6.56,7.98,28,90.4,26.3,Hines_RecordCrossing
9/19/21 1:00,0.7,27.08,7.42,10.5,27.97,83.8,25,Inwood_UTSW
9/19/21 3:00,0,22.71,27.37,54.01,26.7,94.2,25.7,Hines_MedicalDistrictDrive
9/19/21 3:00,0,18.92,6.21,7.72,26.4,95,25.5,Hines_RecordCrossing
9/19/21 3:00,7.6,16.68,6.87,10.94,26.27,91.7,24.8,Inwood_UTSW
9/19/21 4:00,0,24.26,26.5,52.76,26.4,96,25.7,Hines_MedicalDistrictDrive
9/19/21 4:00,0,19.52,5.8,6.33,26.1,96.8,25.6,Hines_RecordCrossing
9/19/21 4:00,4.62,18.9,6.79,10.2,26,92.8,24.7,Inwood_UTSW
9/19/21 5:00,0,21.92,27.21,53.48,26.51,96,25.8,Hines_MedicalDistrictDrive
9/19/21 5:00,0,18.35,5.61,5.93,25.4,98.8,25.2,Hines_RecordCrossing
9/19/21 5:00,6.49,16.03,7.14,10.73,25.67,94.1,24.7,Inwood_UTSW
9/19/21 6:00,0,20.85,25.99,52.15,25.74,98.9,25.5,Hines_MedicalDistrictDrive
9/19/21 6:00,0,15.94,4.7,4.26,25.19,99.9,25.2,Hines_RecordCrossing
9/19/21 6:00,3.78,17.5,6.69,9.74,25.23,95.5,24.5,Inwood_UTSW
9/19/21 8:00,0,21.41,29.6,53.85,29.4,91.5,27.9,Hines_MedicalDistrictDrive
9/19/21 8:00,0,15.56,6.56,7.61,25.87,99.6,25.8,Hines_RecordCrossing
9/19/21 8:00,7.25,11.21,8.15,11.19,27.99,90.9,26.4,Inwood_UTSW
9/19/21 9:00,0,20.33,45.37,63.3,34.69,71.3,28.7,Hines_MedicalDistrictDrive
9/19/21 9:00,0.02,16.9,8.87,11.87,28.5,93.2,27.3,Hines_RecordCrossing
9/19/21 9:00,8.73,13.2,12.39,15.64,28.2,87.5,25.9,Inwood_UTSW
9/19/21 10:00,0,25.89,39.71,59.56,31.5,78,27.2,Hines_MedicalDistrictDrive
9/19/21 10:00,0,22.04,9.27,12.07,30.36,88.7,28.3,Hines_RecordCrossing
9/19/21 10:00,2.68,26.79,10.3,12.27,30.52,78.8,26.4,Inwood_UTSW
9/19/21 12:00,2.92,38.23,44.3,61.7,32.97,71.7,27.2,Hines_MedicalDistrictDrive
9/19/21 12:00,5.82,35.78,14.65,21.44,32.89,74.3,27.7,Hines_RecordCrossing
9/19/21 12:00,0.39,49.51,14.78,15.85,33.96,65.5,26.6,Inwood_UTSW
9/19/21 13:00,5.69,40.86,43.02,60.92,34.53,65.3,27.1,Hines_MedicalDistrictDrive
9/19/21 13:00,12.35,34.94,15.25,22.33,33.52,70.9,27.5,Hines_RecordCrossing
9/19/21 13:00,0.06,56.18,14.38,15.19,35.36,57.9,25.8,Inwood_UTSW
9/19/21 14:00,7.89,40.87,35.22,56.44,33.51,65.1,26,Hines_MedicalDistrictDrive
9/19/21 14:00,9.98,37.2,10.74,14.13,35.05,60.3,26.2,Hines_RecordCrossing
9/19/21 14:00,0.35,55.05,10.38,11.69,36.85,52.1,25.4,Inwood_UTSW
9/19/21 15:00,4,40.8,29.68,53.33,34.81,59.3,25.7,Hines_MedicalDistrictDrive
9/19/21 15:00,7.06,37.89,8.7,10.48,34.84,59.4,25.7,Hines_RecordCrossing
9/19/21 15:00,0.14,54.2,7.9,9.36,36.68,50.1,24.6,Inwood_UTSW
9/19/21 17:00,5.67,41.68,25.62,51.35,37.05,50.3,25,Hines_MedicalDistrictDrive
9/19/21 17:00,5.99,39.38,7.21,7.96,35.81,52,24.4,Hines_RecordCrossing
9/19/21 17:00,0.21,55.75,6.42,8.54,38.55,43.4,23.9,Inwood_UTSW
9/19/21 19:00,3.56,41.72,31.43,55.02,33.9,55.7,23.8,Hines_MedicalDistrictDrive
9/19/21 19:00,2.34,39.7,8.47,11,32.88,57.5,23.4,Hines_RecordCrossing
9/19/21 19:00,0,56.64,7.74,10.17,34,50.3,22.2,Inwood_UTSW
9/19/21 21:00,0.13,34.83,38.65,60.59,31,72.3,25.4,Hines_MedicalDistrictDrive
9/19/21 21:00,0,32.13,12.77,19.56,30.52,72.7,25.1,Hines_RecordCrossing
9/19/21 21:00,0.04,43.38,12.24,15.92,30.7,68.3,24.2,Inwood_UTSW
9/19/21 22:00,0.03,31.56,32.94,57.59,29.56,78.7,25.5,Hines_MedicalDistrictDrive
9/19/21 22:00,0,27.95,10.35,14.99,29.28,79.9,25.5,Hines_RecordCrossing
9/19/21 22:00,0.29,36.04,10.2,13.4,29.6,73.5,24.3,Inwood_UTSW
9/20/21 0:00,0.91,31.62,33.58,56.37,28.02,90,26.2,Hines_MedicalDistrictDrive
9/20/21 0:00,0,28.11,9.55,12.86,27.88,90.7,26.2,Hines_RecordCrossing
9/20/21 0:00,0.17,34.04,13.72,17.15,27.58,87,25.2,Inwood_UTSW
9/20/21 2:00,0,27.98,29.4,53.84,26.15,98,25.8,Hines_MedicalDistrictDrive
9/20/21 2:00,0,24.48,8.6,11.04,26.11,97,25.6,Hines_RecordCrossing
9/20/21 2:00,1.33,25.98,9.37,12.09,26.11,93.3,24.9,Inwood_UTSW
9/20/21 3:00,0,25.75,29.61,53.74,25.93,98.3,25.6,Hines_MedicalDistrictDrive
9/20/21 3:00,0,21.88,8.69,11.12,25.63,98.1,25.3,Hines_RecordCrossing
9/20/21 3:00,3.77,21.42,10.75,13.46,25.5,94.6,24.6,Inwood_UTSW
9/20/21 5:00,0,22,30.06,54.01,25.17,99.9,25.2,Hines_MedicalDistrictDrive
9/20/21 5:00,0,17.64,7.75,9.35,24.91,99.8,24.9,Hines_RecordCrossing
9/20/21 5:00,7.99,14.06,10.71,13.73,25.1,95.4,24.3,Inwood_UTSW
9/20/21 6:00,0,20.08,28.84,53.46,24.98,99.9,25,Hines_MedicalDistrictDrive
9/20/21 6:00,0,15.94,6.92,7.84,24.66,99.9,24.6,Hines_RecordCrossing
9/20/21 6:00,10.49,11.35,10.08,13.29,24.83,95.4,24.1,Inwood_UTSW
9/20/21 8:00,0,17.47,25.83,53.45,27.6,94,26.5,Hines_MedicalDistrictDrive
9/20/21 8:00,0,11.86,5.53,5.49,25.32,99.4,25.2,Hines_RecordCrossing
9/20/21 9:00,1.21,19.62,29.62,58.29,29.65,88.5,27.5,Hines_MedicalDistrictDrive
9/20/21 9:00,0.01,13,6.36,8.54,28.33,92.9,27.1,Hines_RecordCrossing
9/20/21 10:00,4.17,26.11,24.52,57.18,30.75,77.3,26.3,Hines_MedicalDistrictDrive
9/20/21 10:00,2.06,21.99,5.71,8.05,30.73,78.2,26.5,Hines_RecordCrossing
9/20/21 11:00,10.77,32.84,22.41,58.85,33.62,65.1,26.2,Hines_MedicalDistrictDrive
9/20/21 11:00,5.83,29.93,5.79,8.59,32.27,71.4,26.4,Hines_RecordCrossing
9/20/21 12:00,15.51,37.11,21.48,55.98,35.48,59.4,26.4,Hines_MedicalDistrictDrive
9/20/21 12:00,9.9,33.41,6.01,8.74,34.45,63,26.4,Hines_RecordCrossing
9/20/21 13:00,30.32,39.8,21.99,56.65,37.27,54.4,26.5,Hines_MedicalDistrictDrive
9/20/21 13:00,16.46,35.15,6.4,10.14,36.28,57,26.4,Hines_RecordCrossing
9/20/21 14:00,31.13,44.1,23.42,58.63,38.7,49.8,26.3,Hines_MedicalDistrictDrive
9/20/21 14:00,20.93,40.36,6.99,10.84,38,51.1,26.1,Hines_RecordCrossing
9/20/21 15:00,32.56,43.43,23.94,59.73,39.37,46.1,25.6,Hines_MedicalDistrictDrive
9/20/21 15:00,22.94,41.12,6.68,10.54,38.66,47.3,25.4,Hines_RecordCrossing
9/20/21 17:00,33.93,41.56,22.12,56.17,38.35,43.7,23.8,Hines_MedicalDistrictDrive
9/20/21 17:00,19.73,38.06,6.36,10.03,38.29,43.5,23.7,Hines_RecordCrossing
9/20/21 18:00,29.86,42.63,20.9,55.65,38.28,42.3,23.2,Hines_MedicalDistrictDrive
9/20/21 18:00,24.8,34.84,6.24,10.66,40.22,39.7,23.9,Hines_RecordCrossing
9/20/21 20:00,16.9,43.3,27.69,60.94,34.84,49.8,22.8,Hines_MedicalDistrictDrive
9/20/21 20:00,0.94,40.39,6.78,12.66,34.13,51,22.6,Hines_RecordCrossing
9/20/21 21:00,24.19,39.51,24.55,62.95,33.33,55.9,23.3,Hines_MedicalDistrictDrive
9/20/21 21:00,0.4,36.78,7.4,13.33,32.99,56.2,23.1,Hines_RecordCrossing
9/20/21 22:00,14.23,35.5,23.72,56.62,32.1,63.3,24.2,Hines_MedicalDistrictDrive
9/20/21 22:00,0,34.74,7.39,12.79,31.73,63.6,24,Hines_RecordCrossing
9/20/21 23:00,13.56,35.08,23.47,55.32,31.1,67.8,24.5,Hines_MedicalDistrictDrive
9/20/21 23:00,0,34.09,6.91,10.48,30.81,67.9,24.2,Hines_RecordCrossing
9/21/21 1:00,2.73,34.21,21.99,55.94,30.1,74.4,25,Hines_MedicalDistrictDrive
9/21/21 1:00,0,33.15,5.82,7.99,29.98,74.2,24.9,Hines_RecordCrossing
9/21/21 2:00,1.67,33.62,22.84,56.05,29.5,77.6,25.2,Hines_MedicalDistrictDrive
9/21/21 2:00,0,31.7,5.55,8.25,29.43,77.5,25.1,Hines_RecordCrossing
9/21/21 3:00,1.74,31.39,23.65,54.11,28.79,81.4,25.3,Hines_MedicalDistrictDrive
9/21/21 3:00,0,27.72,5.68,8.32,28.69,82,25.3,Hines_RecordCrossing
9/21/21 4:00,0.89,28.1,25.78,56.27,28.3,84.6,25.5,Hines_MedicalDistrictDrive
9/21/21 4:00,0,25.64,6.62,9.74,28.19,86,25.6,Hines_RecordCrossing
9/21/21 5:00,1.53,25.69,27.5,57.98,28.1,87.5,25.8,Hines_MedicalDistrictDrive
9/21/21 5:00,0,20.87,6.48,9.49,27.83,88.8,25.8,Hines_RecordCrossing
9/21/21 6:00,1.7,21.61,29.96,59.12,27.84,92.3,26.5,Hines_MedicalDistrictDrive
9/21/21 6:00,0,16.66,6.78,10.13,27.27,94.2,26.3,Hines_RecordCrossing
9/21/21 8:00,8.8,14.35,36.48,63.78,27.93,91.1,26.3,Hines_MedicalDistrictDrive
9/21/21 8:00,0.93,8.34,8.11,13.7,26.7,91.4,25.2,Hines_RecordCrossing
9/21/21 9:00,9.28,25.33,36.36,76.91,26.27,78.2,22.2,Hines_MedicalDistrictDrive
9/21/21 9:00,0,24.38,9.5,21.84,26.17,78.2,22.1,Hines_RecordCrossing
9/21/21 9:00,2.63,28.73,10.93,19.04,26.38,72.1,20.9,Inwood_UTSW
9/21/21 10:00,0.06,32.56,33.1,80.4,25.17,73.9,20.2,Hines_MedicalDistrictDrive
9/21/21 10:00,0,30.48,8.6,27.68,24.8,74.9,20,Hines_RecordCrossing
9/21/21 10:00,3.01,34.2,8.52,20.58,25.01,69.4,19,Inwood_UTSW
9/21/21 11:00,0,36.88,30.93,76.93,27.81,66.5,21,Hines_MedicalDistrictDrive
9/21/21 11:00,0.01,35.38,8.43,26.06,27.54,68.2,21.1,Hines_RecordCrossing
9/21/21 11:00,1.58,42.64,7.63,18.42,28,60.5,19.6,Inwood_UTSW
9/21/21 12:00,3.92,41.12,31.51,74.7,29.16,62.6,21.3,Hines_MedicalDistrictDrive
9/21/21 12:00,5.07,35.91,8.85,24.92,27.92,66.1,21,Hines_RecordCrossing
9/21/21 12:00,0.03,52.22,7.94,17.47,31.04,54,20.6,Inwood_UTSW
9/21/21 13:00,13.39,44.04,30.57,71,30.79,57.9,21.5,Hines_MedicalDistrictDrive
9/21/21 13:00,4.07,41.14,8.66,22.29,28.05,63.6,20.5,Hines_RecordCrossing
9/21/21 13:00,0.12,57.14,7.53,15.1,30.66,52.7,19.9,Inwood_UTSW
9/21/21 15:00,10.38,46.8,26.53,69.2,31.25,47.1,18.6,Hines_MedicalDistrictDrive
9/21/21 15:00,5.92,45.02,6.62,25.65,30.84,48.3,18.7,Hines_RecordCrossing
9/21/21 15:00,0.01,62.44,5.72,15.1,32.72,39.2,17,Inwood_UTSW
9/21/21 16:00,14.85,46.88,23.91,70.02,31.45,47.3,18.9,Hines_MedicalDistrictDrive
9/21/21 16:00,5.64,45.02,5.62,27.2,30.48,50.3,19,Hines_RecordCrossing
9/21/21 16:00,0,60.73,4.45,14.92,32.05,40.3,16.9,Inwood_UTSW
9/21/21 17:00,6.24,46.33,18.9,67.75,31.65,44,17.9,Hines_MedicalDistrictDrive
9/21/21 17:00,0.36,45.64,2.94,20.79,29.86,47.2,17.4,Hines_RecordCrossing
9/21/21 17:00,0,60.34,1.96,12.3,32.45,38.1,16.4,Inwood_UTSW
9/21/21 18:00,8.39,45.64,15.08,64.44,30.34,43.7,16.6,Hines_MedicalDistrictDrive
9/21/21 18:00,0.26,45.21,0.92,11.98,30.08,44.4,16.6,Hines_RecordCrossing
9/21/21 18:00,0.02,59.11,0.46,9.44,31.99,36.5,15.3,Inwood_UTSW
9/21/21 19:00,2.51,45.93,12.29,61.2,28.77,41.3,14.3,Hines_MedicalDistrictDrive
9/21/21 19:00,1.31,43.9,0.1,6.96,27.93,42.8,14.1,Hines_RecordCrossing
9/21/21 19:00,1.29,54.98,0.02,7.28,28.69,37,12.6,Inwood_UTSW
9/21/21 20:00,2.4,45.82,10.15,54.05,27.2,40.2,12.5,Hines_MedicalDistrictDrive
9/21/21 20:00,0,42.42,0,3.42,26.78,41.2,12.5,Hines_RecordCrossing
9/21/21 20:00,4.26,48.86,0,5.12,26.98,36.1,10.7,Inwood_UTSW
9/21/21 21:00,0.17,44.56,10.34,53.97,26.67,43.3,13.1,Hines_MedicalDistrictDrive
9/21/21 21:00,0,41.21,0,2.1,26.3,44,13.1,Hines_RecordCrossing
9/21/21 21:00,1.69,49.5,0,4.58,26.47,38,11,Inwood_UTSW
9/21/21 22:00,0,45.77,10.02,53.3,25.88,40.1,11.3,Hines_MedicalDistrictDrive
9/21/21 22:00,0,42.94,0,2.25,25.46,41,11.2,Hines_RecordCrossing
9/21/21 22:00,0.32,54.05,0,3.74,25.66,35.6,9.3,Inwood_UTSW
9/21/21 23:00,0,45.96,9.4,52.27,24.76,43.8,11.6,Hines_MedicalDistrictDrive
9/21/21 23:00,0,43.29,0,1.59,24.4,45.6,11.9,Hines_RecordCrossing
9/21/21 23:00,0.04,53.81,0,3.15,24.61,38.9,9.7,Inwood_UTSW
9/22/21 1:00,0,41.04,0,1.16,22.5,50.7,11.8,Hines_RecordCrossing
9/22/21 1:00,0,52.91,0,3.57,22.69,44.2,9.9,Inwood_UTSW
9/22/21 2:00,0,40.15,0.01,2.44,21.48,53.9,11.8,Hines_RecordCrossing
9/22/21 2:00,2.4,47.27,0,4.49,21.6,47.4,9.9,Inwood_UTSW
9/22/21 3:00,0,38.2,0.02,3.91,20.23,58,11.7,Hines_RecordCrossing
9/22/21 3:00,1.63,45.68,0.02,4.14,20.5,50.5,9.9,Inwood_UTSW
9/22/21 5:00,0,34.11,0.01,1.07,18.69,64.7,11.9,Hines_RecordCrossing
9/22/21 5:00,0.17,37.88,0.01,5.57,18.67,59.3,10.6,Inwood_UTSW
9/22/21 6:00,0,32.88,3.39,4.04,18.02,69,12.2,Hines_RecordCrossing
9/22/21 6:00,0,40.43,0,5.15,17.99,63.5,11,Inwood_UTSW
9/22/21 8:00,0,23.74,1.63,10.76,18.39,72.1,13.3,Hines_RecordCrossing
9/22/21 8:00,1.79,28.58,1.04,10.77,20.89,61.4,13.2,Inwood_UTSW
9/22/21 9:00,0,21.31,2.38,14.54,20.81,64.9,14,Hines_RecordCrossing
9/22/21 9:00,6.08,23.81,1.79,13.04,22.27,53.4,12.4,Inwood_UTSW
9/22/21 10:00,0,29.86,2.22,12.55,22.08,56.7,13.1,Hines_RecordCrossing
9/22/21 10:00,0.57,38.81,0.81,9.96,24.38,47.1,12.4,Inwood_UTSW
